"sound.files","selec","start","end","bottom.freq","top.freq","sound.id","marker","row","transect","distance","habitat.type","reference","blur.ratio","spectrum.blur.ratio","excess.attenuation","envelope.correlation","spectrum.correlation","signal.to.noise.ratio","tail.to.noise.ratio","tail.to.signal.ratio","cross.correlation"
"ZOOM0001_Tr1.WAV_79",1,0.1,0.300022675736989,0.8,1.2,"0.2_pure.tone_am_no.harm.wav_18-79","start_marker",79,"primary-1",10,"primary","ZOOM0013_Tr1.WAV_79-1",0.0448831762227357,0.0113566029238421,12.9796449302528,0.980138016645741,0.997290482040583,24.0015440736925,8.84716584107967,-18.3681323565606,0.991562158583382
"ZOOM0001_Tr1.WAV_80",1,0.1,0.300022675736989,5.8,6.2,"0.2_pure.tone_am_no.harm.wav_19-80","start_marker",80,"primary-1",10,"primary","ZOOM0013_Tr1.WAV_80-1",0.0784485582124671,0.129198291069247,14.1422913313062,0.916321480043186,0.896969398014062,10.7123383253848,-0.841618087303643,-13.1579636077374,0.930615261225413
"ZOOM0001_Tr1.WAV_81",1,0.1,0.300022675736889,4.8,5.2,"0.2_pure.tone_am_no.harm.wav_20-81","start_marker",81,"primary-1",10,"primary","ZOOM0013_Tr1.WAV_81-1",0.0497118219041398,0.0484625252877508,18.9933510768824,0.956120263509683,0.986613395158152,19.7653471714116,8.79800725398279,-13.9426014061722,0.965989480720461
"ZOOM0001_Tr1.WAV_82",1,0.1,0.300022675737003,2.8,3.2,"0.2_pure.tone_am_no.harm.wav_21-82","start_marker",82,"primary-1",10,"primary","ZOOM0013_Tr1.WAV_82-1",0.0566785360148887,0.0149859920286463,17.7243069022967,0.981316572940331,0.817415387511006,29.1340145240953,13.5371059842274,-19.9725650810386,0.985556197753728
"ZOOM0001_Tr1.WAV_83",1,0.1,0.300022675736903,0.3,0.7,"0.2_pure.tone_am_no.harm.wav_22-83","start_marker",83,"primary-1",10,"primary","ZOOM0013_Tr1.WAV_83-1",0.0635916744332978,0.302264404335313,15.6545974863367,0.955501108067687,0.996267535210864,32.7282642693371,12.1470050804165,-24.489206030529,0.979305554971546
"ZOOM0001_Tr1.WAV_84",1,0.1,0.300022675736989,7.3,7.7,"0.2_pure.tone_am_no.harm.wav_23-84","start_marker",84,"primary-1",10,"primary","ZOOM0013_Tr1.WAV_84-1",0.104813294036474,0.39099778079812,4.00510431598718,0.844980533927162,0.122056750485875,3.25769361000647,0.520604507581298,-3.26588889914232,0.907509469284982
"ZOOM0001_Tr1.WAV_85",1,0.1,0.300022675736989,4.8,5.2,"0.2_pure.tone_am_no.harm.wav_24-85","start_marker",85,"primary-1",10,"primary","ZOOM0013_Tr1.WAV_85-1",0.0550844346441247,0.0510607246327131,18.8499424490015,0.949912181734399,0.98749875752108,18.7636242021715,7.94801534221583,-13.6585906119109,0.972651397924688
"ZOOM0001_Tr1.WAV_86",1,0.1,0.300022675736889,8.3,8.7,"0.2_pure.tone_am_no.harm.wav_25-86","start_marker",86,"primary-1",10,"primary","ZOOM0013_Tr1.WAV_86-1",0.0480358560453387,0.158159717327769,15.1224085681322,0.951394149552127,0.993795772878051,14.5842274582901,3.12376658784544,-13.6522520768112,0.986058938418279
"ZOOM0001_Tr1.WAV_87",1,0.1,0.300022675737003,5.3,5.7,"0.2_pure.tone_am_no.harm.wav_26-87","start_marker",87,"primary-1",10,"primary","ZOOM0013_Tr1.WAV_87-1",0.0630695268402359,0.553759442769556,18.1539503417825,0.926282693032087,0.985617412772399,16.5249152086825,4.33802052392354,-14.6757529239154,0.947855223496269
"ZOOM0001_Tr1.WAV_88",1,0.1,0.300022675736903,9.3,9.7,"0.2_pure.tone_am_no.harm.wav_27-88","start_marker",88,"primary-1",10,"primary","ZOOM0013_Tr1.WAV_88-1",0.0960758455803043,0.375737279351045,5.1563590959972,0.668737411995861,0.514715361665035,9.02113489138733,5.01090557990261,-5.38864991000334,0.886102035315626
"ZOOM0001_Tr1.WAV_89",1,0.1,0.300022675737003,3.8,4.2,"0.2_pure.tone_am_no.harm.wav_28-89","start_marker",89,"primary-1",10,"primary","ZOOM0013_Tr1.WAV_89-1",0.0343364412590006,0.0441569659604535,18.4362374653671,0.986998849928374,0.989768620782564,25.9857085465227,9.47048431257879,-20.4435374991658,0.987365965345617
"ZOOM0001_Tr1.WAV_90",1,0.1,0.300022675737003,5.3,5.7,"0.2_pure.tone_am_no.harm.wav_29-90","start_marker",90,"primary-1",10,"primary","ZOOM0013_Tr1.WAV_90-1",0.0617302987834265,0.446013615158317,13.5997073864204,0.929575861611412,0.994967934819697,16.1329800869969,3.2028358114349,-15.3779735223252,0.960961269695993
"ZOOM0001_Tr1.WAV_91",1,0.1,0.300022675736903,4.8,5.2,"0.2_pure.tone_am_no.harm.wav_30-91","start_marker",91,"primary-1",10,"primary","ZOOM0013_Tr1.WAV_91-1",0.0487709716053178,0.0299068101486534,18.8024100461311,0.957280933987088,0.984067026067451,19.6492806682346,7.97444729348957,-14.642002026698,0.972612520340758
"ZOOM0001_Tr1.WAV_92",1,0.1,0.300022675737003,9.3,9.7,"0.2_pure.tone_am_no.harm.wav_31-92","start_marker",92,"primary-1",10,"primary","ZOOM0013_Tr1.WAV_92-1",0.110843905488386,0.352825660355093,6.98625924796,0.688732113137573,0.863993460730804,12.803465339562,11.3454287122949,-3.26226218283462,0.917773224663607
"ZOOM0001_Tr1.WAV_93",1,0.1,0.300022675737003,3.3,3.7,"0.2_pure.tone_am_no.harm.wav_32-93","start_marker",93,"primary-1",10,"primary","ZOOM0013_Tr1.WAV_93-1",0.0457625637913458,0.547423643378687,17.8752542681484,0.986975864885348,0.999125700612727,29.6029322074188,15.517026400765,-18.5584111684688,0.98580858160945
"ZOOM0001_Tr1.WAV_94",1,0.1,0.300022675736903,6.8,7.2,"0.2_pure.tone_am_no.harm.wav_33-94","start_marker",94,"primary-1",10,"primary","ZOOM0013_Tr1.WAV_94-1",0.0309640169787489,0.0374710913948435,14.5359913059426,0.98410588782452,0.987556198454366,16.8853436276982,6.78880545404721,-12.6242654254677,0.988222781867626
"ZOOM0001_Tr1.WAV_95",1,0.1,0.300022675737003,7.3,7.7,"0.2_pure.tone_am_no.harm.wav_34-95","start_marker",95,"primary-1",10,"primary","ZOOM0013_Tr1.WAV_95-1",0.0707242854937558,0.437004740324424,4.08460990222053,0.899688407385229,0.388846940379545,4.16544520513352,-0.947690413968125,-5.80227363885718,0.959902828803694
"ZOOM0001_Tr1.WAV_96",1,0.1,0.300022675736903,2.8,3.2,"0.2_pure.tone_am_no.harm.wav_35-96","start_marker",96,"primary-1",10,"primary","ZOOM0013_Tr1.WAV_96-1",0.0607464552396264,0.0112085691735002,17.0475391439267,0.978326722587664,0.974755812666853,31.6983591634806,15.4075201551975,-21.0561522198478,0.99150969451891
"ZOOM0001_Tr1.WAV_97",1,0.1,0.300022675737003,0.8,1.2,"0.2_pure.tone_am_no.harm.wav_36-97","start_marker",97,"primary-1",10,"primary","ZOOM0013_Tr1.WAV_97-1",0.0410557054439084,0.0129807846819524,13.7639250423087,0.982224918916053,0.987457898179448,29.3302997645006,13.073747170049,-19.504275025393,0.992057308720728
"ZOOM0001_Tr1.WAV_98",1,0.1,0.300022675737003,2.3,2.7,"0.2_pure.tone_am_no.harm.wav_37-98","start_marker",98,"primary-1",10,"primary","ZOOM0013_Tr1.WAV_98-1",0.111874439751452,0.481902122645353,15.831955532062,0.905643120894882,0.999271287102023,24.9711955402625,8.47138987230638,-20.5081403832093,0.974207565539629
"ZOOM0001_Tr1.WAV_99",1,0.1,0.300022675736903,6.8,7.2,"0.2_pure.tone_am_no.harm.wav_38-99","start_marker",99,"primary-1",10,"primary","ZOOM0013_Tr1.WAV_99-1",0.041592547589455,0.0270015026512827,9.37434268504981,0.975398989949634,0.987771067062739,15.7258119035159,6.71018188995845,-11.3984414643108,0.986475477905358
"ZOOM0001_Tr1.WAV_100",1,0.1,0.300022675737003,0.3,0.7,"0.2_pure.tone_am_no.harm.wav_39-100","start_marker",100,"primary-1",10,"primary","ZOOM0013_Tr1.WAV_100-1",0.0554058270302435,0.313472279981046,14.3508530950146,0.964269818097391,0.999174160132621,31.3719321356908,14.0023559763189,-22.6327646399913,0.981339108209845
"ZOOM0001_Tr1.WAV_101",1,0.1,0.300022675736903,4.3,4.7,"0.2_pure.tone_am_no.harm.wav_40-101","start_marker",101,"primary-1",10,"primary","ZOOM0013_Tr1.WAV_101-1",0.0625646367563175,0.465110363084527,19.7852130605166,0.946951185405015,0.999785903963244,28.0029380559286,15.8901846725264,-16.3494552690021,0.984446877894034
"ZOOM0001_Tr1.WAV_102",1,0.1,0.300022675737003,6.3,6.7,"0.2_pure.tone_am_no.harm.wav_41-102","start_marker",102,"primary-1",10,"primary","ZOOM0013_Tr1.WAV_102-1",0.0265525919439418,0.453544416056714,9.48493627953456,0.991102667798921,0.675798181769415,9.3081002480084,-5.63848854098389,-16.3468887519368,0.993017865434188
"ZOOM0001_Tr1.WAV_103",1,0.1,0.300022675737003,8.3,8.7,"0.2_pure.tone_am_no.harm.wav_42-103","start_marker",103,"primary-1",10,"primary","ZOOM0013_Tr1.WAV_103-1",0.0399183316877348,0.0605215099238121,22.1972028638811,0.967412551623186,0.999443243256645,19.8620957271326,5.04464614815382,-17.800943547439,0.994551877059996
"ZOOM0001_Tr1.WAV_104",1,0.1,0.300022675736903,6.3,6.7,"0.2_pure.tone_am_no.harm.wav_43-104","start_marker",104,"primary-1",10,"primary","ZOOM0013_Tr1.WAV_104-1",0.032266179208885,0.401801365935845,13.4958969714047,0.984092285527986,0.742303273744268,18.3515995465995,7.09416845993113,-14.0693843308469,0.990109037573705
"ZOOM0001_Tr1.WAV_105",1,0.1,0.300022675737003,3.3,3.7,"0.2_pure.tone_am_no.harm.wav_44-105","start_marker",105,"primary-1",10,"primary","ZOOM0013_Tr1.WAV_105-1",0.0486810160693856,0.522809787089623,18.88278685751,0.985932694377874,0.99905696078338,31.0027639371998,16.0365709591523,-19.6517676841511,0.983599692407393
"ZOOM0001_Tr1.WAV_106",1,0.1,0.300022675736903,9.8,10.2,"0.2_pure.tone_am_no.harm.wav_45-106","start_marker",106,"primary-1",10,"primary","ZOOM0013_Tr1.WAV_106-1",0.107968606624841,0.293043990210911,6.16257459794132,0.648461723637004,0.0316451604552938,10.5695041199641,7.69890283087247,-4.48731815730388,0.90885284968697
"ZOOM0001_Tr1.WAV_107",1,0.1,0.300022675736903,8.8,9.2,"0.2_pure.tone_am_no.harm.wav_46-107","start_marker",107,"primary-1",10,"primary","ZOOM0013_Tr1.WAV_107-1",0.0493887732131175,0.0492530510260347,11.5372954093156,0.926622756308573,0.999636455836103,17.6003733036252,7.56917644464696,-12.6583629809451,0.980322462719463
"ZOOM0001_Tr1.WAV_108",1,0.1,0.300022675737003,7.8,8.2,"0.2_pure.tone_am_no.harm.wav_47-108","start_marker",108,"primary-1",10,"primary","ZOOM0013_Tr1.WAV_108-1",0.0433386419004434,0.0176854968247335,15.4251259157827,0.966339615957713,0.992659762248246,27.4712025571844,11.8465534297233,-19.8017012591947,0.990911123200988
"ZOOM0001_Tr1.WAV_109",1,0.1,0.300022675736903,2.8,3.2,"0.2_pure.tone_am_no.harm.wav_48-109","start_marker",109,"primary-1",10,"primary","ZOOM0013_Tr1.WAV_109-1",0.0584250112706366,0.00768870633450021,16.9839773130859,0.980050758724045,0.981693463583833,32.2601304910141,13.788872502237,-23.3321680006724,0.992899780002717
"ZOOM0001_Tr1.WAV_110",1,0.1,0.300022675737003,1.8,2.2,"0.2_pure.tone_am_no.harm.wav_49-110","start_marker",110,"primary-1",10,"primary","ZOOM0013_Tr1.WAV_110-1",0.0900852014581055,0.00451142620828368,15.7351461458013,0.890578205595933,0.999989075512958,31.256339823342,21.2268296321807,-14.5644260832858,0.984531102818817
"ZOOM0001_Tr1.WAV_111",1,0.1,0.300022675737003,7.8,8.2,"0.2_pure.tone_am_no.harm.wav_50-111","start_marker",111,"primary-1",10,"primary","ZOOM0013_Tr1.WAV_111-1",0.0443231168048727,0.0137495582911237,10.8393641818727,0.967703138992754,0.978961029317083,24.8723648624624,10.8175471348763,-17.7801426042111,0.989455282946457
"ZOOM0001_Tr1.WAV_112",1,0.1,0.300022675736903,1.3,1.7,"0.2_pure.tone_am_no.harm.wav_51-112","start_marker",112,"primary-1",10,"primary","ZOOM0013_Tr1.WAV_112-1",0.0631290089665009,0.526799663218785,18.5913590835544,0.958206033635236,0.999988508972305,26.9120894263792,11.9274506131103,-19.3407336446872,0.983410681349562
"ZOOM0001_Tr1.WAV_113",1,0.1,0.300022675737003,4.3,4.7,"0.2_pure.tone_am_no.harm.wav_52-113","start_marker",113,"primary-1",10,"primary","ZOOM0013_Tr1.WAV_113-1",0.0598109539949937,0.350339545207647,18.8164671540465,0.954383038148061,0.999973981136248,28.6450720555972,16.0482639486874,-16.9181011359951,0.985690273906172
"ZOOM0001_Tr1.WAV_114",1,0.1,0.300022675736903,8.8,9.2,"0.2_pure.tone_am_no.harm.wav_53-114","start_marker",114,"primary-1",10,"primary","ZOOM0013_Tr1.WAV_114-1",0.0618897907007829,0.0262473578264159,6.00357376873482,0.882077581594683,0.999831346718553,19.1835896864274,9.67574186498499,-12.4073953565769,0.973668304121264
"ZOOM0001_Tr1.WAV_115",1,0.1,0.300022675737003,3.8,4.2,"0.2_pure.tone_am_no.harm.wav_54-115","start_marker",115,"primary-1",10,"primary","ZOOM0013_Tr1.WAV_115-1",0.0655502061416946,0.031331427839541,18.1560175656466,0.955913812109187,0.998295109237336,27.6069777865096,15.1633542052201,-16.6247585389578,0.966348843016391
"ZOOM0001_Tr1.WAV_116",1,0.1,0.300022675737003,5.8,6.2,"0.2_pure.tone_am_no.harm.wav_55-116","start_marker",116,"primary-1",10,"primary","ZOOM0013_Tr1.WAV_116-1",0.0813378480459832,0.0429583256842665,11.7167302844408,0.914419247316152,0.997119127896288,15.2809128366361,5.55356956379227,-12.0069523023011,0.955410609217865
"ZOOM0001_Tr1.WAV_117",1,0.1,0.300022675736889,1.8,2.2,"0.2_pure.tone_am_no.harm.wav_56-117","start_marker",117,"primary-1",10,"primary","ZOOM0013_Tr1.WAV_117-1",0.0935434932451665,0.00351359883718678,16.9832001497751,0.885756861395014,0.999863387031673,32.2326717466479,21.768967956269,-15.3101980728341,0.984323901699111
"ZOOM0001_Tr1.WAV_118",1,0.1,0.300022675736989,6.3,6.7,"0.2_pure.tone_am_no.harm.wav_57-118","start_marker",118,"primary-1",10,"primary","ZOOM0013_Tr1.WAV_118-1",0.0438697279900271,0.236911566834189,8.56205237618164,0.971110591366969,0.96105765205084,21.6249527592817,12.4396808894833,-12.4805991589708,0.987257394707899
"ZOOM0001_Tr1.WAV_119",1,0.1,0.300022675736989,1.8,2.2,"0.2_pure.tone_am_no.harm.wav_58-119","start_marker",119,"primary-1",10,"primary","ZOOM0013_Tr1.WAV_119-1",0.0923104099834846,0.00481217769604817,16.3895746989833,0.884187684350052,0.999974744945202,29.8036979258255,20.6300221487137,-13.5840164661106,0.983952956969465
"ZOOM0001_Tr1.WAV_120",1,0.1,0.300022675736903,7.3,7.7,"0.2_pure.tone_am_no.harm.wav_59-120","start_marker",120,"primary-1",10,"primary","ZOOM0013_Tr1.WAV_120-1",0.0799029569341268,0.187678247756262,-0.313135277499676,0.897028177093244,0.832076149251882,17.0114585909629,7.05774338467668,-12.5427611263548,0.973430962373746
"ZOOM0001_Tr1.WAV_121",1,0.1,0.300022675737003,3.8,4.2,"0.2_pure.tone_am_no.harm.wav_60-121","start_marker",121,"primary-1",10,"primary","ZOOM0013_Tr1.WAV_121-1",0.0331862534410895,0.0263594295055662,18.7000044406396,0.9870391969037,0.999606657253256,26.4574250733217,10.5407460088392,-19.8824828434282,0.990081287858575
"ZOOM0001_Tr1.WAV_122",1,0.1,0.200022675736909,8.3,8.7,"0.1_pure.tone_no.am_no.harm.wav_1-122","start_marker",122,"primary-1",10,"primary","ZOOM0013_Tr1.WAV_122-1",0.0362084771424438,0.0642555670358988,14.4249920280555,0.951867518521144,0.99992495658238,30.0155476334421,13.2093124127896,-21.3574273045408,0.99256906730367
"ZOOM0001_Tr1.WAV_123",1,0.1,0.200022675737009,3.3,3.7,"0.1_pure.tone_no.am_no.harm.wav_2-123","start_marker",123,"primary-1",10,"primary","ZOOM0013_Tr1.WAV_123-1",0.0345002974037725,0.229907187674612,18.0019209090076,0.968052053570931,0.999766125259202,32.5463477671983,18.3929496171333,-19.0806867177713,0.989945778741169
"ZOOM0001_Tr1.WAV_124",1,0.1,0.200022675736994,0.8,1.2,"0.1_pure.tone_no.am_no.harm.wav_3-124","start_marker",124,"primary-1",10,"primary","ZOOM0013_Tr1.WAV_124-1",0.0247835595508157,0.0242906474373583,27.6307528104805,0.980505896016282,0.995300573381669,29.3606156455277,5.80981915503882,-27.7392106199778,0.990661452067551
"ZOOM0001_Tr1.WAV_125",1,0.1,0.200022675736909,6.8,7.2,"0.1_pure.tone_no.am_no.harm.wav_4-125","start_marker",125,"primary-1",10,"primary","ZOOM0013_Tr1.WAV_125-1",0.0438371462400704,0.0184624747178369,13.6096097940213,0.955607258215516,0.998312053740843,29.0609609833048,22.038372853387,-11.4103685153554,0.990192366891815
"ZOOM0001_Tr1.WAV_126",1,0.1,0.200022675737009,8.8,9.2,"0.1_pure.tone_no.am_no.harm.wav_5-126","start_marker",126,"primary-1",10,"primary","ZOOM0013_Tr1.WAV_126-1",0.0851429596549518,0.0602560841396682,3.13526605548646,0.751397576561299,0.999866913029231,1.01268705232074,-10.5878323829403,-11.4261399218661,0.947214734932517
"ZOOM0001_Tr1.WAV_127",1,0.1,0.200022675736909,4.3,4.7,"0.1_pure.tone_no.am_no.harm.wav_6-127","start_marker",127,"primary-1",10,"primary","ZOOM0013_Tr1.WAV_127-1",0.0419558934847714,0.302965398199233,17.4044825938925,0.941719639802131,0.999741438123243,31.0458985307491,16.6735104731757,-19.0718419900275,0.991676115212341
"ZOOM0001_Tr1.WAV_128",1,0.1,0.200022675737009,2.3,2.7,"0.1_pure.tone_no.am_no.harm.wav_7-128","start_marker",128,"primary-1",10,"primary","ZOOM0013_Tr1.WAV_128-1",0.057649636510613,0.159617416576651,18.5064331891181,0.953098644123185,0.998173010135953,37.8481702526899,21.7420648932838,-21.8578061190833,0.975436672063733
"ZOOM0001_Tr1.WAV_129",1,0.1,0.200022675737009,9.3,9.7,"0.1_pure.tone_no.am_no.harm.wav_8-129","start_marker",129,"primary-1",10,"primary","ZOOM0013_Tr1.WAV_129-1",0.0911748528328388,0.240624589862923,-4.14001891358942,0.708203298589311,0.941764054799888,18.8628128771799,15.9309030858932,-5.76262206778499,0.949021580946855
"ZOOM0001_Tr1.WAV_130",1,0.1,0.200022675736909,2.3,2.7,"0.1_pure.tone_no.am_no.harm.wav_9-130","start_marker",130,"primary-1",10,"primary","ZOOM0013_Tr1.WAV_130-1",0.0568406218915286,0.153021307920413,18.7324336011274,0.954323826993117,0.998404006454466,29.8770356450032,12.318594895152,-22.0910035714801,0.968212121627585
"ZOOM0001_Tr1.WAV_131",1,0.1,0.200022675736994,5.8,6.2,"0.1_pure.tone_no.am_no.harm.wav_10-131","start_marker",131,"primary-1",10,"primary","ZOOM0013_Tr1.WAV_131-1",0.0701140896037436,0.025576938307026,9.14193470365833,0.901608903544789,0.999165024861269,19.7444889466399,11.1829083631748,-11.5660706846277,0.975069505293495
"ZOOM0001_Tr1.WAV_132",1,0.1,0.200022675736909,1.3,1.7,"0.1_pure.tone_no.am_no.harm.wav_11-132","start_marker",132,"primary-1",10,"primary","ZOOM0013_Tr1.WAV_132-1",0.0428435421425711,0.188688491986852,19.1880863891167,0.936883005691912,0.999902769330113,33.477790450479,18.0829253341823,-21.3694058257023,0.972868365532202
"ZOOM0001_Tr1.WAV_133",1,0.1,0.200022675737009,9.8,10.2,"0.1_pure.tone_no.am_no.harm.wav_12-133","start_marker",133,"primary-1",10,"primary","ZOOM0013_Tr1.WAV_133-1",0.14482066068439,0.092548854437466,-1.86023433987383,0.468478316006214,0.999392953769587,21.7965517396365,21.5586301483819,-3.50729769699471,0.9397956439185
"ZOOM0001_Tr1.WAV_134",1,0.1,0.200022675737009,7.8,8.2,"0.1_pure.tone_no.am_no.harm.wav_13-134","start_marker",134,"primary-1",10,"primary","ZOOM0013_Tr1.WAV_134-1",0.0492438856809351,0.0102672866609309,15.8794793780741,0.911548367088983,0.996161817250365,30.7575694794842,17.5282117322432,-17.8998542230468,0.987389648154789
"ZOOM0001_Tr1.WAV_135",1,0.1,0.200022675736909,0.3,0.7,"0.1_pure.tone_no.am_no.harm.wav_14-135","start_marker",135,"primary-1",10,"primary","ZOOM0013_Tr1.WAV_135-1",0.0271207178226936,0.216635640424478,19.3326907826879,0.96742040826917,0.998728031567112,33.5758702677561,13.9039527700121,-25.2615510640615,0.988585946580888
"ZOOM0001_Tr1.WAV_136",1,0.1,0.200022675737009,5.3,5.7,"0.1_pure.tone_no.am_no.harm.wav_15-136","start_marker",136,"primary-1",10,"primary","ZOOM0013_Tr1.WAV_136-1",0.0698568979855856,0.189520617763925,17.3486675729761,0.876407325177375,0.999878324442429,21.3354097076021,11.4524816629729,-13.0991712191222,0.962803468936195
"ZOOM0001_Tr1.WAV_137",1,0.1,0.200022675736994,9.8,10.2,"0.1_pure.tone_no.am_no.harm.wav_16-137","start_marker",137,"primary-1",10,"primary","ZOOM0013_Tr1.WAV_137-1",0.153055408545147,0.0777335816621746,0.964414288165891,0.435755428229532,0.999855283807607,22.8735426516405,22.0649826025016,-4.25271159066578,0.939686714212419
"ZOOM0001_Tr1.WAV_138",1,0.1,0.200022675736909,1.3,1.7,"0.1_pure.tone_no.am_no.harm.wav_17-138","start_marker",138,"primary-1",10,"primary","ZOOM0013_Tr1.WAV_138-1",0.0436605699759123,0.188091446767378,17.8323635089709,0.938384431297076,0.99994236761068,34.3365215823386,14.7029719255421,-25.3406558674151,0.973582897035655
"ZOOM0001_Tr1.WAV_139",1,0.1,0.200022675737009,0.8,1.2,"0.1_pure.tone_no.am_no.harm.wav_18-139","start_marker",139,"primary-1",10,"primary","ZOOM0013_Tr1.WAV_139-1",0.0234141314109076,0.022807707670798,16.3056546672621,0.981226027858663,0.997495881087125,24.1677575549737,3.5405066392663,-25.8605856103285,0.989828773641035
"ZOOM0001_Tr1.WAV_140",1,0.1,0.200022675736909,5.8,6.2,"0.1_pure.tone_no.am_no.harm.wav_19-140","start_marker",140,"primary-1",10,"primary","ZOOM0013_Tr1.WAV_140-1",0.0794644382270762,0.0467277143377557,13.1019896900256,0.883281595186233,0.996579046384228,18.7192118528862,10.6746803107058,-10.9092788971694,0.968013964867007
"ZOOM0001_Tr1.WAV_141",1,0.1,0.200022675737009,4.8,5.2,"0.1_pure.tone_no.am_no.harm.wav_20-141","start_marker",141,"primary-1",10,"primary","ZOOM0013_Tr1.WAV_141-1",0.0429464266144668,0.036851519281411,17.5087788990326,0.94537192485848,0.999716003164675,22.7596403777894,9.85715225775344,-16.3433214445054,0.976331175468427
"ZOOM0001_Tr1.WAV_142",1,0.1,0.200022675736994,2.8,3.2,"0.1_pure.tone_no.am_no.harm.wav_21-142","start_marker",142,"primary-1",10,"primary","ZOOM0013_Tr1.WAV_142-1",0.0372730511878659,0.0195508600298029,18.4426884613722,0.967718839595516,0.894746739967706,33.5692321562026,18.0949029625224,-20.5514897462883,0.991788494425201
