Begin Time (s)	End Time (s)	Begin File	Begin Path	File Offset (s)	Selection	View	Channel	Low Freq (Hz)	High Freq (Hz)	orig.sound.file	sound.id
169.618072562358	169.718095238095	consolidated_master_only_synthetic.wav	/home/marce/Dropbox/Projects/field_course_projects/winner_takes_all_hypothesis/data/raw/recordings/consolidated_master_only_synthetic.wav	169.618072562358	799	Spectrogram 1	1	836	1646	0.1_BB_am_no.harm.wav_18	0.1_BB_am_no.harm.wav_18-799
169.768095238095	169.868117913832	consolidated_master_only_synthetic.wav	/home/marce/Dropbox/Projects/field_course_projects/winner_takes_all_hypothesis/data/raw/recordings/consolidated_master_only_synthetic.wav	169.768095238095	800	Spectrogram 1	1	5718	7372	0.1_BB_am_no.harm.wav_19	0.1_BB_am_no.harm.wav_19-800
169.918117913832	170.018140589569	consolidated_master_only_synthetic.wav	/home/marce/Dropbox/Projects/field_course_projects/winner_takes_all_hypothesis/data/raw/recordings/consolidated_master_only_synthetic.wav	169.918117913832	801	Spectrogram 1	1	4792	5287	0.1_BB_am_no.harm.wav_20	0.1_BB_am_no.harm.wav_20-801
170.068140589569	170.168163265306	consolidated_master_only_synthetic.wav	/home/marce/Dropbox/Projects/field_course_projects/winner_takes_all_hypothesis/data/raw/recordings/consolidated_master_only_synthetic.wav	170.068140589569	802	Spectrogram 1	1	2461	3506	0.1_BB_am_no.harm.wav_21	0.1_BB_am_no.harm.wav_21-802
170.218163265306	170.318185941043	consolidated_master_only_synthetic.wav	/home/marce/Dropbox/Projects/field_course_projects/winner_takes_all_hypothesis/data/raw/recordings/consolidated_master_only_synthetic.wav	170.218163265306	803	Spectrogram 1	1	365	1098	0.1_BB_am_no.harm.wav_22	0.1_BB_am_no.harm.wav_22-803
170.368185941043	170.46820861678	consolidated_master_only_synthetic.wav	/home/marce/Dropbox/Projects/field_course_projects/winner_takes_all_hypothesis/data/raw/recordings/consolidated_master_only_synthetic.wav	170.368185941043	804	Spectrogram 1	1	7176	7777	0.1_BB_am_no.harm.wav_23	0.1_BB_am_no.harm.wav_23-804
170.51820861678	170.618231292517	consolidated_master_only_synthetic.wav	/home/marce/Dropbox/Projects/field_course_projects/winner_takes_all_hypothesis/data/raw/recordings/consolidated_master_only_synthetic.wav	170.51820861678	805	Spectrogram 1	1	3654	5000	0.1_BB_am_no.harm.wav_24	0.1_BB_am_no.harm.wav_24-805
170.668231292517	170.768253968254	consolidated_master_only_synthetic.wav	/home/marce/Dropbox/Projects/field_course_projects/winner_takes_all_hypothesis/data/raw/recordings/consolidated_master_only_synthetic.wav	170.668231292517	806	Spectrogram 1	1	8500	9652	0.1_BB_am_no.harm.wav_25	0.1_BB_am_no.harm.wav_25-806
170.818253968254	170.918276643991	consolidated_master_only_synthetic.wav	/home/marce/Dropbox/Projects/field_course_projects/winner_takes_all_hypothesis/data/raw/recordings/consolidated_master_only_synthetic.wav	170.818253968254	807	Spectrogram 1	1	4933	6011	0.1_BB_am_no.harm.wav_26	0.1_BB_am_no.harm.wav_26-807
170.968276643991	171.068299319728	consolidated_master_only_synthetic.wav	/home/marce/Dropbox/Projects/field_course_projects/winner_takes_all_hypothesis/data/raw/recordings/consolidated_master_only_synthetic.wav	170.968276643991	808	Spectrogram 1	1	9013	10015	0.1_BB_am_no.harm.wav_27	0.1_BB_am_no.harm.wav_27-808
171.118299319728	171.218321995465	consolidated_master_only_synthetic.wav	/home/marce/Dropbox/Projects/field_course_projects/winner_takes_all_hypothesis/data/raw/recordings/consolidated_master_only_synthetic.wav	171.118299319728	809	Spectrogram 1	1	3624	4120	0.1_BB_am_no.harm.wav_28	0.1_BB_am_no.harm.wav_28-809
171.268321995465	171.368344671202	consolidated_master_only_synthetic.wav	/home/marce/Dropbox/Projects/field_course_projects/winner_takes_all_hypothesis/data/raw/recordings/consolidated_master_only_synthetic.wav	171.268321995465	810	Spectrogram 1	1	5027	5695	0.1_BB_am_no.harm.wav_29	0.1_BB_am_no.harm.wav_29-810
171.418344671202	171.518367346939	consolidated_master_only_synthetic.wav	/home/marce/Dropbox/Projects/field_course_projects/winner_takes_all_hypothesis/data/raw/recordings/consolidated_master_only_synthetic.wav	171.418344671202	811	Spectrogram 1	1	4788	5593	0.1_BB_am_no.harm.wav_30	0.1_BB_am_no.harm.wav_30-811
171.568367346939	171.668390022676	consolidated_master_only_synthetic.wav	/home/marce/Dropbox/Projects/field_course_projects/winner_takes_all_hypothesis/data/raw/recordings/consolidated_master_only_synthetic.wav	171.568367346939	812	Spectrogram 1	1	8076	9500	0.1_BB_am_no.harm.wav_31	0.1_BB_am_no.harm.wav_31-812
171.718390022676	171.818412698413	consolidated_master_only_synthetic.wav	/home/marce/Dropbox/Projects/field_course_projects/winner_takes_all_hypothesis/data/raw/recordings/consolidated_master_only_synthetic.wav	171.718390022676	813	Spectrogram 1	1	3158	4333	0.1_BB_am_no.harm.wav_32	0.1_BB_am_no.harm.wav_32-813
171.868412698413	171.96843537415	consolidated_master_only_synthetic.wav	/home/marce/Dropbox/Projects/field_course_projects/winner_takes_all_hypothesis/data/raw/recordings/consolidated_master_only_synthetic.wav	171.868412698413	814	Spectrogram 1	1	5941	7320	0.1_BB_am_no.harm.wav_33	0.1_BB_am_no.harm.wav_33-814
172.01843537415	172.118458049887	consolidated_master_only_synthetic.wav	/home/marce/Dropbox/Projects/field_course_projects/winner_takes_all_hypothesis/data/raw/recordings/consolidated_master_only_synthetic.wav	172.01843537415	815	Spectrogram 1	1	6838	7500	0.1_BB_am_no.harm.wav_34	0.1_BB_am_no.harm.wav_34-815
172.168458049887	172.268480725624	consolidated_master_only_synthetic.wav	/home/marce/Dropbox/Projects/field_course_projects/winner_takes_all_hypothesis/data/raw/recordings/consolidated_master_only_synthetic.wav	172.168458049887	816	Spectrogram 1	1	2660	3141	0.1_BB_am_no.harm.wav_35	0.1_BB_am_no.harm.wav_35-816
172.318480725624	172.418503401361	consolidated_master_only_synthetic.wav	/home/marce/Dropbox/Projects/field_course_projects/winner_takes_all_hypothesis/data/raw/recordings/consolidated_master_only_synthetic.wav	172.318480725624	817	Spectrogram 1	1	1000	2164	0.1_BB_am_no.harm.wav_36	0.1_BB_am_no.harm.wav_36-817
172.468503401361	172.568526077098	consolidated_master_only_synthetic.wav	/home/marce/Dropbox/Projects/field_course_projects/winner_takes_all_hypothesis/data/raw/recordings/consolidated_master_only_synthetic.wav	172.468503401361	818	Spectrogram 1	1	2077	2500	0.1_BB_am_no.harm.wav_37	0.1_BB_am_no.harm.wav_37-818
172.618526077097	172.718548752834	consolidated_master_only_synthetic.wav	/home/marce/Dropbox/Projects/field_course_projects/winner_takes_all_hypothesis/data/raw/recordings/consolidated_master_only_synthetic.wav	172.618526077097	819	Spectrogram 1	1	6752	7606	0.1_BB_am_no.harm.wav_38	0.1_BB_am_no.harm.wav_38-819
172.768548752834	172.868571428571	consolidated_master_only_synthetic.wav	/home/marce/Dropbox/Projects/field_course_projects/winner_takes_all_hypothesis/data/raw/recordings/consolidated_master_only_synthetic.wav	172.768548752834	820	Spectrogram 1	1	500	1555	0.1_BB_am_no.harm.wav_39	0.1_BB_am_no.harm.wav_39-820
172.918571428571	173.018594104308	consolidated_master_only_synthetic.wav	/home/marce/Dropbox/Projects/field_course_projects/winner_takes_all_hypothesis/data/raw/recordings/consolidated_master_only_synthetic.wav	172.918571428571	821	Spectrogram 1	1	4209	4815	0.1_BB_am_no.harm.wav_40	0.1_BB_am_no.harm.wav_40-821
173.068594104308	173.168616780045	consolidated_master_only_synthetic.wav	/home/marce/Dropbox/Projects/field_course_projects/winner_takes_all_hypothesis/data/raw/recordings/consolidated_master_only_synthetic.wav	173.068594104308	822	Spectrogram 1	1	5764	6869	0.1_BB_am_no.harm.wav_41	0.1_BB_am_no.harm.wav_41-822
173.218616780045	173.318639455782	consolidated_master_only_synthetic.wav	/home/marce/Dropbox/Projects/field_course_projects/winner_takes_all_hypothesis/data/raw/recordings/consolidated_master_only_synthetic.wav	173.218616780045	823	Spectrogram 1	1	7989	9542	0.1_BB_am_no.harm.wav_42	0.1_BB_am_no.harm.wav_42-823
173.368639455782	173.468662131519	consolidated_master_only_synthetic.wav	/home/marce/Dropbox/Projects/field_course_projects/winner_takes_all_hypothesis/data/raw/recordings/consolidated_master_only_synthetic.wav	173.368639455782	824	Spectrogram 1	1	5973	6905	0.1_BB_am_no.harm.wav_43	0.1_BB_am_no.harm.wav_43-824
173.518662131519	173.618684807256	consolidated_master_only_synthetic.wav	/home/marce/Dropbox/Projects/field_course_projects/winner_takes_all_hypothesis/data/raw/recordings/consolidated_master_only_synthetic.wav	173.518662131519	825	Spectrogram 1	1	3013	3733	0.1_BB_am_no.harm.wav_44	0.1_BB_am_no.harm.wav_44-825
173.668684807256	173.768707482993	consolidated_master_only_synthetic.wav	/home/marce/Dropbox/Projects/field_course_projects/winner_takes_all_hypothesis/data/raw/recordings/consolidated_master_only_synthetic.wav	173.668684807256	826	Spectrogram 1	1	9733	10857	0.1_BB_am_no.harm.wav_45	0.1_BB_am_no.harm.wav_45-826
173.818707482993	173.91873015873	consolidated_master_only_synthetic.wav	/home/marce/Dropbox/Projects/field_course_projects/winner_takes_all_hypothesis/data/raw/recordings/consolidated_master_only_synthetic.wav	173.818707482993	827	Spectrogram 1	1	8284	9321	0.1_BB_am_no.harm.wav_46	0.1_BB_am_no.harm.wav_46-827
173.96873015873	174.068752834467	consolidated_master_only_synthetic.wav	/home/marce/Dropbox/Projects/field_course_projects/winner_takes_all_hypothesis/data/raw/recordings/consolidated_master_only_synthetic.wav	173.96873015873	828	Spectrogram 1	1	8000	8539	0.1_BB_am_no.harm.wav_47	0.1_BB_am_no.harm.wav_47-828
174.118752834467	174.218775510204	consolidated_master_only_synthetic.wav	/home/marce/Dropbox/Projects/field_course_projects/winner_takes_all_hypothesis/data/raw/recordings/consolidated_master_only_synthetic.wav	174.118752834467	829	Spectrogram 1	1	2366	3388	0.1_BB_am_no.harm.wav_48	0.1_BB_am_no.harm.wav_48-829
174.268775510204	174.368798185941	consolidated_master_only_synthetic.wav	/home/marce/Dropbox/Projects/field_course_projects/winner_takes_all_hypothesis/data/raw/recordings/consolidated_master_only_synthetic.wav	174.268775510204	830	Spectrogram 1	1	1048	2280	0.1_BB_am_no.harm.wav_49	0.1_BB_am_no.harm.wav_49-830
174.418798185941	174.518820861678	consolidated_master_only_synthetic.wav	/home/marce/Dropbox/Projects/field_course_projects/winner_takes_all_hypothesis/data/raw/recordings/consolidated_master_only_synthetic.wav	174.418798185941	831	Spectrogram 1	1	7427	8240	0.1_BB_am_no.harm.wav_50	0.1_BB_am_no.harm.wav_50-831
174.568820861678	174.668843537415	consolidated_master_only_synthetic.wav	/home/marce/Dropbox/Projects/field_course_projects/winner_takes_all_hypothesis/data/raw/recordings/consolidated_master_only_synthetic.wav	174.568820861678	832	Spectrogram 1	1	1396	2385	0.1_BB_am_no.harm.wav_51	0.1_BB_am_no.harm.wav_51-832
174.718843537415	174.818866213152	consolidated_master_only_synthetic.wav	/home/marce/Dropbox/Projects/field_course_projects/winner_takes_all_hypothesis/data/raw/recordings/consolidated_master_only_synthetic.wav	174.718843537415	833	Spectrogram 1	1	3882	5129	0.1_BB_am_no.harm.wav_52	0.1_BB_am_no.harm.wav_52-833
174.868866213152	174.968888888889	consolidated_master_only_synthetic.wav	/home/marce/Dropbox/Projects/field_course_projects/winner_takes_all_hypothesis/data/raw/recordings/consolidated_master_only_synthetic.wav	174.868866213152	834	Spectrogram 1	1	8618	9923	0.1_BB_am_no.harm.wav_53	0.1_BB_am_no.harm.wav_53-834
175.018888888889	175.118911564626	consolidated_master_only_synthetic.wav	/home/marce/Dropbox/Projects/field_course_projects/winner_takes_all_hypothesis/data/raw/recordings/consolidated_master_only_synthetic.wav	175.018888888889	835	Spectrogram 1	1	3511	4562	0.1_BB_am_no.harm.wav_54	0.1_BB_am_no.harm.wav_54-835
175.168911564626	175.268934240363	consolidated_master_only_synthetic.wav	/home/marce/Dropbox/Projects/field_course_projects/winner_takes_all_hypothesis/data/raw/recordings/consolidated_master_only_synthetic.wav	175.168911564626	836	Spectrogram 1	1	4983	6010	0.1_BB_am_no.harm.wav_55	0.1_BB_am_no.harm.wav_55-836
175.318934240363	175.4189569161	consolidated_master_only_synthetic.wav	/home/marce/Dropbox/Projects/field_course_projects/winner_takes_all_hypothesis/data/raw/recordings/consolidated_master_only_synthetic.wav	175.318934240363	837	Spectrogram 1	1	1168	2060	0.1_BB_am_no.harm.wav_56	0.1_BB_am_no.harm.wav_56-837
175.4689569161	175.568979591837	consolidated_master_only_synthetic.wav	/home/marce/Dropbox/Projects/field_course_projects/winner_takes_all_hypothesis/data/raw/recordings/consolidated_master_only_synthetic.wav	175.4689569161	838	Spectrogram 1	1	5895	6947	0.1_BB_am_no.harm.wav_57	0.1_BB_am_no.harm.wav_57-838
175.618979591837	175.719002267574	consolidated_master_only_synthetic.wav	/home/marce/Dropbox/Projects/field_course_projects/winner_takes_all_hypothesis/data/raw/recordings/consolidated_master_only_synthetic.wav	175.618979591837	839	Spectrogram 1	1	1380	2136	0.1_BB_am_no.harm.wav_58	0.1_BB_am_no.harm.wav_58-839
175.769002267574	175.869024943311	consolidated_master_only_synthetic.wav	/home/marce/Dropbox/Projects/field_course_projects/winner_takes_all_hypothesis/data/raw/recordings/consolidated_master_only_synthetic.wav	175.769002267574	840	Spectrogram 1	1	7021	8197	0.1_BB_am_no.harm.wav_59	0.1_BB_am_no.harm.wav_59-840
175.919024943311	176.019047619048	consolidated_master_only_synthetic.wav	/home/marce/Dropbox/Projects/field_course_projects/winner_takes_all_hypothesis/data/raw/recordings/consolidated_master_only_synthetic.wav	175.919024943311	841	Spectrogram 1	1	3466	4218	0.1_BB_am_no.harm.wav_60	0.1_BB_am_no.harm.wav_60-841
176.069047619048	176.169070294785	consolidated_master_only_synthetic.wav	/home/marce/Dropbox/Projects/field_course_projects/winner_takes_all_hypothesis/data/raw/recordings/consolidated_master_only_synthetic.wav	176.069047619048	842	Spectrogram 1	1	8500	9350	0.1_BB_no.am_no.harm.wav_1	0.1_BB_no.am_no.harm.wav_1-842
176.219070294785	176.319092970522	consolidated_master_only_synthetic.wav	/home/marce/Dropbox/Projects/field_course_projects/winner_takes_all_hypothesis/data/raw/recordings/consolidated_master_only_synthetic.wav	176.219070294785	843	Spectrogram 1	1	3208	4069	0.1_BB_no.am_no.harm.wav_2	0.1_BB_no.am_no.harm.wav_2-843
176.369092970522	176.469115646259	consolidated_master_only_synthetic.wav	/home/marce/Dropbox/Projects/field_course_projects/winner_takes_all_hypothesis/data/raw/recordings/consolidated_master_only_synthetic.wav	176.369092970522	844	Spectrogram 1	1	422	1223	0.1_BB_no.am_no.harm.wav_3	0.1_BB_no.am_no.harm.wav_3-844
176.519115646259	176.619138321995	consolidated_master_only_synthetic.wav	/home/marce/Dropbox/Projects/field_course_projects/winner_takes_all_hypothesis/data/raw/recordings/consolidated_master_only_synthetic.wav	176.519115646259	845	Spectrogram 1	1	6905	7917	0.1_BB_no.am_no.harm.wav_4	0.1_BB_no.am_no.harm.wav_4-845
176.669138321995	176.769160997732	consolidated_master_only_synthetic.wav	/home/marce/Dropbox/Projects/field_course_projects/winner_takes_all_hypothesis/data/raw/recordings/consolidated_master_only_synthetic.wav	176.669138321995	846	Spectrogram 1	1	8417	9416	0.1_BB_no.am_no.harm.wav_5	0.1_BB_no.am_no.harm.wav_5-846
176.819160997732	176.919183673469	consolidated_master_only_synthetic.wav	/home/marce/Dropbox/Projects/field_course_projects/winner_takes_all_hypothesis/data/raw/recordings/consolidated_master_only_synthetic.wav	176.819160997732	847	Spectrogram 1	1	4171	4839	0.1_BB_no.am_no.harm.wav_6	0.1_BB_no.am_no.harm.wav_6-847
176.969183673469	177.069206349206	consolidated_master_only_synthetic.wav	/home/marce/Dropbox/Projects/field_course_projects/winner_takes_all_hypothesis/data/raw/recordings/consolidated_master_only_synthetic.wav	176.969183673469	848	Spectrogram 1	1	2097	2961	0.1_BB_no.am_no.harm.wav_7	0.1_BB_no.am_no.harm.wav_7-848
177.119206349206	177.219229024943	consolidated_master_only_synthetic.wav	/home/marce/Dropbox/Projects/field_course_projects/winner_takes_all_hypothesis/data/raw/recordings/consolidated_master_only_synthetic.wav	177.119206349206	849	Spectrogram 1	1	9181	10033	0.1_BB_no.am_no.harm.wav_8	0.1_BB_no.am_no.harm.wav_8-849
177.269229024943	177.36925170068	consolidated_master_only_synthetic.wav	/home/marce/Dropbox/Projects/field_course_projects/winner_takes_all_hypothesis/data/raw/recordings/consolidated_master_only_synthetic.wav	177.269229024943	850	Spectrogram 1	1	1849	2506	0.1_BB_no.am_no.harm.wav_9	0.1_BB_no.am_no.harm.wav_9-850
177.41925170068	177.519274376417	consolidated_master_only_synthetic.wav	/home/marce/Dropbox/Projects/field_course_projects/winner_takes_all_hypothesis/data/raw/recordings/consolidated_master_only_synthetic.wav	177.41925170068	851	Spectrogram 1	1	5632	6830	0.1_BB_no.am_no.harm.wav_10	0.1_BB_no.am_no.harm.wav_10-851
177.569274376417	177.669297052154	consolidated_master_only_synthetic.wav	/home/marce/Dropbox/Projects/field_course_projects/winner_takes_all_hypothesis/data/raw/recordings/consolidated_master_only_synthetic.wav	177.569274376417	852	Spectrogram 1	1	1474	2550	0.1_BB_no.am_no.harm.wav_11	0.1_BB_no.am_no.harm.wav_11-852
177.719297052154	177.819319727891	consolidated_master_only_synthetic.wav	/home/marce/Dropbox/Projects/field_course_projects/winner_takes_all_hypothesis/data/raw/recordings/consolidated_master_only_synthetic.wav	177.719297052154	853	Spectrogram 1	1	9598	10233	0.1_BB_no.am_no.harm.wav_12	0.1_BB_no.am_no.harm.wav_12-853
177.869319727891	177.969342403628	consolidated_master_only_synthetic.wav	/home/marce/Dropbox/Projects/field_course_projects/winner_takes_all_hypothesis/data/raw/recordings/consolidated_master_only_synthetic.wav	177.869319727891	854	Spectrogram 1	1	7317	8141	0.1_BB_no.am_no.harm.wav_13	0.1_BB_no.am_no.harm.wav_13-854
178.019342403628	178.119365079365	consolidated_master_only_synthetic.wav	/home/marce/Dropbox/Projects/field_course_projects/winner_takes_all_hypothesis/data/raw/recordings/consolidated_master_only_synthetic.wav	178.019342403628	855	Spectrogram 1	1	100	810	0.1_BB_no.am_no.harm.wav_14	0.1_BB_no.am_no.harm.wav_14-855
178.169365079365	178.269387755102	consolidated_master_only_synthetic.wav	/home/marce/Dropbox/Projects/field_course_projects/winner_takes_all_hypothesis/data/raw/recordings/consolidated_master_only_synthetic.wav	178.169365079365	856	Spectrogram 1	1	5396	6152	0.1_BB_no.am_no.harm.wav_15	0.1_BB_no.am_no.harm.wav_15-856
178.319387755102	178.419410430839	consolidated_master_only_synthetic.wav	/home/marce/Dropbox/Projects/field_course_projects/winner_takes_all_hypothesis/data/raw/recordings/consolidated_master_only_synthetic.wav	178.319387755102	857	Spectrogram 1	1	9435	10377	0.1_BB_no.am_no.harm.wav_16	0.1_BB_no.am_no.harm.wav_16-857
178.469410430839	178.569433106576	consolidated_master_only_synthetic.wav	/home/marce/Dropbox/Projects/field_course_projects/winner_takes_all_hypothesis/data/raw/recordings/consolidated_master_only_synthetic.wav	178.469410430839	858	Spectrogram 1	1	1230	2525	0.1_BB_no.am_no.harm.wav_17	0.1_BB_no.am_no.harm.wav_17-858
178.619433106576	178.719455782313	consolidated_master_only_synthetic.wav	/home/marce/Dropbox/Projects/field_course_projects/winner_takes_all_hypothesis/data/raw/recordings/consolidated_master_only_synthetic.wav	178.619433106576	859	Spectrogram 1	1	836	1646	0.1_BB_no.am_no.harm.wav_18	0.1_BB_no.am_no.harm.wav_18-859
178.769455782313	178.86947845805	consolidated_master_only_synthetic.wav	/home/marce/Dropbox/Projects/field_course_projects/winner_takes_all_hypothesis/data/raw/recordings/consolidated_master_only_synthetic.wav	178.769455782313	860	Spectrogram 1	1	5718	7372	0.1_BB_no.am_no.harm.wav_19	0.1_BB_no.am_no.harm.wav_19-860
178.91947845805	179.019501133787	consolidated_master_only_synthetic.wav	/home/marce/Dropbox/Projects/field_course_projects/winner_takes_all_hypothesis/data/raw/recordings/consolidated_master_only_synthetic.wav	178.91947845805	861	Spectrogram 1	1	4792	5287	0.1_BB_no.am_no.harm.wav_20	0.1_BB_no.am_no.harm.wav_20-861
179.069501133787	179.169523809524	consolidated_master_only_synthetic.wav	/home/marce/Dropbox/Projects/field_course_projects/winner_takes_all_hypothesis/data/raw/recordings/consolidated_master_only_synthetic.wav	179.069501133787	862	Spectrogram 1	1	2461	3506	0.1_BB_no.am_no.harm.wav_21	0.1_BB_no.am_no.harm.wav_21-862
179.219523809524	179.319546485261	consolidated_master_only_synthetic.wav	/home/marce/Dropbox/Projects/field_course_projects/winner_takes_all_hypothesis/data/raw/recordings/consolidated_master_only_synthetic.wav	179.219523809524	863	Spectrogram 1	1	365	1098	0.1_BB_no.am_no.harm.wav_22	0.1_BB_no.am_no.harm.wav_22-863
179.369546485261	179.469569160998	consolidated_master_only_synthetic.wav	/home/marce/Dropbox/Projects/field_course_projects/winner_takes_all_hypothesis/data/raw/recordings/consolidated_master_only_synthetic.wav	179.369546485261	864	Spectrogram 1	1	7176	7777	0.1_BB_no.am_no.harm.wav_23	0.1_BB_no.am_no.harm.wav_23-864
179.519569160998	179.619591836735	consolidated_master_only_synthetic.wav	/home/marce/Dropbox/Projects/field_course_projects/winner_takes_all_hypothesis/data/raw/recordings/consolidated_master_only_synthetic.wav	179.519569160998	865	Spectrogram 1	1	3654	5000	0.1_BB_no.am_no.harm.wav_24	0.1_BB_no.am_no.harm.wav_24-865
179.669591836735	179.769614512472	consolidated_master_only_synthetic.wav	/home/marce/Dropbox/Projects/field_course_projects/winner_takes_all_hypothesis/data/raw/recordings/consolidated_master_only_synthetic.wav	179.669591836735	866	Spectrogram 1	1	8500	9652	0.1_BB_no.am_no.harm.wav_25	0.1_BB_no.am_no.harm.wav_25-866
179.819614512472	179.919637188209	consolidated_master_only_synthetic.wav	/home/marce/Dropbox/Projects/field_course_projects/winner_takes_all_hypothesis/data/raw/recordings/consolidated_master_only_synthetic.wav	179.819614512472	867	Spectrogram 1	1	4933	6011	0.1_BB_no.am_no.harm.wav_26	0.1_BB_no.am_no.harm.wav_26-867
179.969637188209	180.069659863946	consolidated_master_only_synthetic.wav	/home/marce/Dropbox/Projects/field_course_projects/winner_takes_all_hypothesis/data/raw/recordings/consolidated_master_only_synthetic.wav	179.969637188209	868	Spectrogram 1	1	9013	10015	0.1_BB_no.am_no.harm.wav_27	0.1_BB_no.am_no.harm.wav_27-868
180.119659863946	180.219682539683	consolidated_master_only_synthetic.wav	/home/marce/Dropbox/Projects/field_course_projects/winner_takes_all_hypothesis/data/raw/recordings/consolidated_master_only_synthetic.wav	180.119659863946	869	Spectrogram 1	1	3624	4120	0.1_BB_no.am_no.harm.wav_28	0.1_BB_no.am_no.harm.wav_28-869
180.269682539683	180.36970521542	consolidated_master_only_synthetic.wav	/home/marce/Dropbox/Projects/field_course_projects/winner_takes_all_hypothesis/data/raw/recordings/consolidated_master_only_synthetic.wav	180.269682539683	870	Spectrogram 1	1	5027	5695	0.1_BB_no.am_no.harm.wav_29	0.1_BB_no.am_no.harm.wav_29-870
180.419705215419	180.519727891156	consolidated_master_only_synthetic.wav	/home/marce/Dropbox/Projects/field_course_projects/winner_takes_all_hypothesis/data/raw/recordings/consolidated_master_only_synthetic.wav	180.419705215419	871	Spectrogram 1	1	4788	5593	0.1_BB_no.am_no.harm.wav_30	0.1_BB_no.am_no.harm.wav_30-871
180.569727891156	180.669750566893	consolidated_master_only_synthetic.wav	/home/marce/Dropbox/Projects/field_course_projects/winner_takes_all_hypothesis/data/raw/recordings/consolidated_master_only_synthetic.wav	180.569727891156	872	Spectrogram 1	1	8076	9500	0.1_BB_no.am_no.harm.wav_31	0.1_BB_no.am_no.harm.wav_31-872
180.719750566893	180.81977324263	consolidated_master_only_synthetic.wav	/home/marce/Dropbox/Projects/field_course_projects/winner_takes_all_hypothesis/data/raw/recordings/consolidated_master_only_synthetic.wav	180.719750566893	873	Spectrogram 1	1	3158	4333	0.1_BB_no.am_no.harm.wav_32	0.1_BB_no.am_no.harm.wav_32-873
180.86977324263	180.969795918367	consolidated_master_only_synthetic.wav	/home/marce/Dropbox/Projects/field_course_projects/winner_takes_all_hypothesis/data/raw/recordings/consolidated_master_only_synthetic.wav	180.86977324263	874	Spectrogram 1	1	5941	7320	0.1_BB_no.am_no.harm.wav_33	0.1_BB_no.am_no.harm.wav_33-874
181.019795918367	181.119818594104	consolidated_master_only_synthetic.wav	/home/marce/Dropbox/Projects/field_course_projects/winner_takes_all_hypothesis/data/raw/recordings/consolidated_master_only_synthetic.wav	181.019795918367	875	Spectrogram 1	1	6838	7500	0.1_BB_no.am_no.harm.wav_34	0.1_BB_no.am_no.harm.wav_34-875
181.169818594104	181.269841269841	consolidated_master_only_synthetic.wav	/home/marce/Dropbox/Projects/field_course_projects/winner_takes_all_hypothesis/data/raw/recordings/consolidated_master_only_synthetic.wav	181.169818594104	876	Spectrogram 1	1	2660	3141	0.1_BB_no.am_no.harm.wav_35	0.1_BB_no.am_no.harm.wav_35-876
181.319841269841	181.419863945578	consolidated_master_only_synthetic.wav	/home/marce/Dropbox/Projects/field_course_projects/winner_takes_all_hypothesis/data/raw/recordings/consolidated_master_only_synthetic.wav	181.319841269841	877	Spectrogram 1	1	1000	2164	0.1_BB_no.am_no.harm.wav_36	0.1_BB_no.am_no.harm.wav_36-877
181.469863945578	181.569886621315	consolidated_master_only_synthetic.wav	/home/marce/Dropbox/Projects/field_course_projects/winner_takes_all_hypothesis/data/raw/recordings/consolidated_master_only_synthetic.wav	181.469863945578	878	Spectrogram 1	1	2077	2500	0.1_BB_no.am_no.harm.wav_37	0.1_BB_no.am_no.harm.wav_37-878
181.619886621315	181.719909297052	consolidated_master_only_synthetic.wav	/home/marce/Dropbox/Projects/field_course_projects/winner_takes_all_hypothesis/data/raw/recordings/consolidated_master_only_synthetic.wav	181.619886621315	879	Spectrogram 1	1	6752	7606	0.1_BB_no.am_no.harm.wav_38	0.1_BB_no.am_no.harm.wav_38-879
181.769909297052	181.869931972789	consolidated_master_only_synthetic.wav	/home/marce/Dropbox/Projects/field_course_projects/winner_takes_all_hypothesis/data/raw/recordings/consolidated_master_only_synthetic.wav	181.769909297052	880	Spectrogram 1	1	500	1555	0.1_BB_no.am_no.harm.wav_39	0.1_BB_no.am_no.harm.wav_39-880
181.919931972789	182.019954648526	consolidated_master_only_synthetic.wav	/home/marce/Dropbox/Projects/field_course_projects/winner_takes_all_hypothesis/data/raw/recordings/consolidated_master_only_synthetic.wav	181.919931972789	881	Spectrogram 1	1	4209	4815	0.1_BB_no.am_no.harm.wav_40	0.1_BB_no.am_no.harm.wav_40-881
182.069954648526	182.169977324263	consolidated_master_only_synthetic.wav	/home/marce/Dropbox/Projects/field_course_projects/winner_takes_all_hypothesis/data/raw/recordings/consolidated_master_only_synthetic.wav	182.069954648526	882	Spectrogram 1	1	5764	6869	0.1_BB_no.am_no.harm.wav_41	0.1_BB_no.am_no.harm.wav_41-882
182.219977324263	182.32	consolidated_master_only_synthetic.wav	/home/marce/Dropbox/Projects/field_course_projects/winner_takes_all_hypothesis/data/raw/recordings/consolidated_master_only_synthetic.wav	182.219977324263	883	Spectrogram 1	1	7989	9542	0.1_BB_no.am_no.harm.wav_42	0.1_BB_no.am_no.harm.wav_42-883
182.37	182.470022675737	consolidated_master_only_synthetic.wav	/home/marce/Dropbox/Projects/field_course_projects/winner_takes_all_hypothesis/data/raw/recordings/consolidated_master_only_synthetic.wav	182.37	884	Spectrogram 1	1	5973	6905	0.1_BB_no.am_no.harm.wav_43	0.1_BB_no.am_no.harm.wav_43-884
